order_id;order_date;customer_email;country;channel;sku;product;qty;unit_price_dkk;discount;line_total_dkk;status
10334;25-08-2025;oliver.pedersen41@outlook.dk;NO;store;JKT-101;Shell jacket;2;1299;0.15;2208.3;completed
11178;25-08-2025;clara.christensen44@gmail.com;DK;app;JKT-101;Shell jacket;2;1299;0.1;2338.2;completed
11261;25-08-2025;mikkel.larsen56@mail.dk;NO;web;ACC-403;Headlamp;1;349;0.1;314.1;completed
11261;25-08-2025;Mikkel.Larsen56@Mail.Dk;NO;web;BOT-201;Hiking boots;2;1099;0.1;1978.2;completed
11261;25-08-2025;Mikkel.Larsen56@Mail.Dk;NO;web;ACC-402;Beanie;2;199;0.1;358.2;completed
12722;25-08-2025;sara.madsen86@hotmail.com;DE;web;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
12722;25-08-2025;Sara.Madsen86@Hotmail.Com;DE;web;BOT-201;Hiking boots;1;1099;0.15;934.15;completed
10056;26-08-2025;freja.andersen50@outlook.dk;SE;app;BAG-302;Trek pack 60L;1;1499;0.1;1349.1;completed
10072;26-08-2025;freja.jensen46@mail.dk;SE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
10072;26-08-2025;freja.jensen46@mail.dk;SE;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
11556;26-08-2025;emil.andersen65@mail.dk;NO;app;ACC-403;Headlamp;1;349;0.0;349.0;completed
11915;26-08-2025;mikkel.petersen27@yahoo.dk;SE;app;ACC-401;Merino socks;1;129;0.0;129.0;completed
11915;26-08-2025;mikkel.petersen27@yahoo.dk;SE;app;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
11915;26-08-2025;mikkel.petersen27@yahoo.dk;SE;app;ACC-402;Beanie;1;199;0.0;199.0;completed
12216;26-08-2025;Emil.Nielsen1@Gmail.Com;DK;app;ACC-401;Merino socks;1;129;0.0;129.0;completed
12441;26-08-2025;lars.christensen44@mail.dk;DK;app;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
10339;27-08-2025;mikkel.pedersen36@hotmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10339;27-08-2025;Mikkel.Pedersen36@Hotmail.Com;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12168;27-08-2025;Laura.Hansen76@Outlook.Dk;DK;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
12168;27-08-2025;laura.hansen76@outlook.dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12168;27-08-2025;laura.hansen76@outlook.dk;DK;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
12168;27-08-2025;laura.hansen76@outlook.dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12896;27-08-2025;mette.andersen9@hotmail.com;DK;store;BAG-302;Trek pack 60L;1;1499;0.15;1274.15;completed
12941;27-08-2025;Noah.Madsen55@Outlook.Dk;DK;web;BAG-302;Trek pack 60L;1;1499;0.0;1499.0;completed
12941;27-08-2025;Noah.Madsen55@Outlook.Dk;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
12996;27-08-2025;noah.andersen58@mail.dk;SE;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
10642;28-08-2025;mette.christensen31@hotmail.com;NO;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
11904;28-08-2025;mette.andersen56@hotmail.com;DK;web;ACC-403;Headlamp;-1;349;0.0;-349.0;refunded
12993;28-08-2025;anna.pedersen61@hotmail.com;SE;web;ACC-402;Beanie;1;199;0.15;169.15;completed
10563;29-08-2025;clara.hansen56@gmail.com;NO;web;ACC-402;Beanie;1;199;0.15;169.15;completed
10563;29-08-2025;clara.hansen56@gmail.com;NO;web;ACC-403;Headlamp;1;349;0.15;296.65;completed
10680;29-08-2025;Ida.Madsen91@Mail.Dk;SE;app;ACC-401;Merino socks;1;129;0.1;116.1;completed
10680;29-08-2025;ida.madsen91@mail.dk;SE;app;ACC-403;Headlamp;1;349;0.1;314.1;completed
10688;29-08-2025;Magnus.Larsen79@Gmail.Com;DK;store;BAG-302;Trek pack 60L;1;1499;0.15;1274.15;completed
10688;29-08-2025;magnus.larsen79@gmail.com;DK;store;ACC-401;Merino socks;1;129;0.15;109.65;completed
11270;29-08-2025;anna.petersen48@mail.dk;DK;web;BAG-301;Daypack 25L;2;549;0.15;933.3;completed
11270;29-08-2025;anna.petersen48@mail.dk;DK;web;JKT-102;Down jacket;1;1899;0.15;1614.15;completed
10148;30-08-2025;noah.pedersen68@yahoo.dk;SE;web;ACC-403;Headlamp;1;349;0.1;314.1;completed
10148;30-08-2025;noah.pedersen68@yahoo.dk;SE;web;ACC-402;Beanie;1;199;0.1;179.1;completed
10155;30-08-2025;sara.petersen48@yahoo.dk;SE;app;BOT-201;Hiking boots;2;1099;0.0;2198.0;completed
11135;30-08-2025;magnus.larsen5@outlook.dk;DK;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
11135;30-08-2025;magnus.larsen5@outlook.dk;DK;web;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
12647;30-08-2025;Sofie.Jensen3@Hotmail.Com;DK;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
10176;31-08-2025;laura.madsen42@gmail.com;DK;web;TNT-501;2p tent;1;2499;0.0;2499.0;completed
10865;31-08-2025;magnus.christensen44@yahoo.dk;NO;app;ACC-401;Merino socks;1;129;0.1;116.1;completed
10865;31-08-2025;Magnus.Christensen44@Yahoo.Dk;NO;app;BOT-201;Hiking boots;1;1099;0.1;989.1;completed
11144;31-08-2025;mikkel.rasmussen59@outlook.dk;SE;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
11435;31-08-2025;ida.hansen35@yahoo.dk;DK;web;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
10729;01-09-2025;lars.hansen10@yahoo.dk;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10285;02-09-2025;freja.nielsen30@outlook.dk;DE;web;ACC-402;Beanie;2;199;0.0;398.0;completed
11194;02-09-2025;sofie.madsen65@yahoo.dk;NO;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11406;02-09-2025;emil.hansen28@hotmail.com;NO;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
11673;02-09-2025;anna.nielsen75@outlook.dk;NO;web;TNT-501;2p tent;1;2499;0.0;2499.0;completed
11673;02-09-2025;anna.nielsen75@outlook.dk;NO;web;ACC-401;Merino socks;2;129;0.0;258.0;completed
12038;02-09-2025;ida.jensen40@hotmail.com;NO;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12863;02-09-2025;mikkel.christensen54@outlook.dk;DK;web;SLP-601;Sleeping bag;1;899;0.15;764.15;completed
10924;03-09-2025;laura.larsen75@outlook.dk;DK;web;BOT-201;Hiking boots;2;1099;0.0;2198.0;completed
10924;03-09-2025;laura.larsen75@outlook.dk;DK;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
10924;03-09-2025;Laura.Larsen75@Outlook.Dk;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
12039;03-09-2025;ida.jensen40@hotmail.com;NO;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
12039;03-09-2025;ida.jensen40@hotmail.com;NO;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
12039;03-09-2025;ida.jensen40@hotmail.com;NO;web;ACC-401;Merino socks;2;129;0.0;258.0;completed
12131;03-09-2025;Mette.Madsen70@Yahoo.Dk;DK;app;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
12339;03-09-2025;sara.jensen44@mail.dk;DK;store;ACC-401;Merino socks;1;129;0.0;129.0;completed
12339;03-09-2025;sara.jensen44@mail.dk;DK;store;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
12497;03-09-2025;Jonas.Andersen18@Hotmail.Com;DK;web;ACC-401;Merino socks;2;129;0.0;258.0;completed
12569;03-09-2025;jonas.andersen42@hotmail.com;DE;web;BAG-302;Trek pack 60L;2;1499;0.0;2998.0;completed
12569;03-09-2025;jonas.andersen42@hotmail.com;DE;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
12964;03-09-2025;sofie.hansen55@mail.dk;NO;web;ACC-403;Headlamp;2;349;0.1;628.2;completed
12964;03-09-2025;sofie.hansen55@mail.dk;NO;web;ACC-402;Beanie;1;199;0.1;179.1;completed
10198;04-09-2025;sofie.petersen24@gmail.com;DK;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
10866;04-09-2025;magnus.christensen44@yahoo.dk;NO;app;ACC-403;Headlamp;1;349;0.0;349.0;completed
11279;04-09-2025;Magnus.Jensen39@Yahoo.Dk;DE;web;ACC-403;Headlamp;2;349;0.0;698.0;completed
11279;04-09-2025;magnus.jensen39@yahoo.dk;DE;web;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
11279;04-09-2025;magnus.jensen39@yahoo.dk;DE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12094;04-09-2025;mikkel.rasmussen27@gmail.com;DK;store;ACC-402;Beanie;-2;199;0.0;-398.0;refunded
12570;04-09-2025;jonas.andersen42@hotmail.com;DE;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
10109;05-09-2025;sofie.madsen52@hotmail.com;DK;web;BOT-201;Hiking boots;1;1099;0.1;989.1;completed
10530;05-09-2025;jonas.madsen43@yahoo.dk;NO;web;SLP-601;Sleeping bag;1;899;0.1;809.1;completed
10530;05-09-2025;jonas.madsen43@yahoo.dk;NO;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
11866;05-09-2025;oliver.nielsen55@hotmail.com;SE;web;BOT-201;Hiking boots;1;1099;0.15;934.15;completed
11866;05-09-2025;Oliver.Nielsen55@Hotmail.Com;SE;web;BAG-302;Trek pack 60L;2;1499;0.15;2548.3;completed
13060;05-09-2025;Sara.Petersen2@Outlook.Dk;NO;store;ACC-403;Headlamp;1;349;0.0;349.0;completed
13060;05-09-2025;sara.petersen2@outlook.dk;NO;store;ACC-401;Merino socks;1;129;0.0;129.0;completed
12611;06-09-2025;ida.hansen3@yahoo.dk;DE;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
12965;06-09-2025;sofie.hansen55@mail.dk;NO;web;ACC-403;Headlamp;2;349;0.15;593.3;completed
10270;07-09-2025;Emil.Rasmussen80@Outlook.Dk;SE;app;ACC-402;Beanie;1;199;0.0;199.0;completed
10335;07-09-2025;;NO;store;BAG-302;Trek pack 60L;1;1499;0.1;1349.1;completed
10335;07-09-2025;;NO;store;ACC-403;Headlamp;1;349;0.1;314.1;completed
10942;07-09-2025;Clara.Hansen83@Gmail.Com;DE;web;BAG-301;Daypack 25L;1;549;0.15;466.65;completed
11041;07-09-2025;emil.larsen91@mail.dk;DK;web;ACC-402;Beanie;2;199;0.1;358.2;completed
11041;07-09-2025;emil.larsen91@mail.dk;DK;web;BAG-301;Daypack 25L;2;549;0.1;988.2;completed
11041;07-09-2025;emil.larsen91@mail.dk;DK;web;JKT-101;Shell jacket;1;1299;0.1;1169.1;completed
11650;07-09-2025;;DE;app;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11755;07-09-2025;oliver.pedersen60@yahoo.dk;DE;web;ACC-402;Beanie;1;199;0.1;179.1;completed
11755;07-09-2025;oliver.pedersen60@yahoo.dk;DE;web;SLP-601;Sleeping bag;2;899;0.1;1618.2;completed
11805;07-09-2025;noah.pedersen70@mail.dk;SE;web;TNT-501;2p tent;1;2499;0.15;2124.15;completed
11805;07-09-2025;noah.pedersen70@mail.dk;SE;web;ACC-402;Beanie;1;199;0.15;169.15;completed
11927;07-09-2025;emil.christensen94@outlook.dk;NO;web;BAG-302;Trek pack 60L;2;1499;0.0;2998.0;completed
11927;07-09-2025;emil.christensen94@outlook.dk;NO;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
12187;07-09-2025;Jonas.Larsen9@Gmail.Com;SE;web;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
12187;07-09-2025;jonas.larsen9@gmail.com;SE;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10639;08-09-2025;ida.rasmussen79@hotmail.com;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11004;08-09-2025;noah.christensen6@hotmail.com;SE;store;ACC-402;Beanie;2;199;0.0;398.0;completed
11769;08-09-2025;lars.larsen42@mail.dk;DK;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
11457;09-09-2025;freja.madsen9@mail.dk;DE;store;BOT-201;Hiking boots;1;1099;0.15;934.15;completed
12725;09-09-2025;Mette.Madsen83@Outlook.Dk;DK;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
12897;09-09-2025;mette.andersen9@hotmail.com;DK;store;ACC-401;Merino socks;1;129;0.1;116.1;completed
10377;10-09-2025;ida.rasmussen71@outlook.dk;DK;app;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
11085;10-09-2025;ida.andersen82@gmail.com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11085;10-09-2025;Ida.Andersen82@Gmail.Com;DK;web;ACC-403;Headlamp;2;349;0.0;698.0;completed
11127;10-09-2025;;DK;web;ACC-402;Beanie;-1;199;0.0;-199.0;refunded
11149;10-09-2025;clara.madsen78@hotmail.com;DK;app;ACC-401;Merino socks;1;129;0.1;116.1;completed
11149;10-09-2025;clara.madsen78@hotmail.com;DK;app;ACC-402;Beanie;1;199;0.1;179.1;completed
11149;10-09-2025;clara.madsen78@hotmail.com;DK;app;JKT-101;Shell jacket;1;1299;0.1;1169.1;completed
11928;10-09-2025;emil.christensen94@outlook.dk;NO;web;SLP-601;Sleeping bag;1;899;0.1;809.1;completed
12726;10-09-2025;mette.madsen83@outlook.dk;DK;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
12726;10-09-2025;mette.madsen83@outlook.dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12840;10-09-2025;emil.jensen13@hotmail.com;DE;store;ACC-402;Beanie;1;199;0.0;199.0;completed
13061;10-09-2025;sara.petersen2@outlook.dk;NO;store;ACC-402;Beanie;1;199;0.0;199.0;completed
13061;10-09-2025;sara.petersen2@outlook.dk;NO;store;ACC-403;Headlamp;2;349;0.0;698.0;completed
10502;11-09-2025;anna.andersen23@mail.dk;DK;web;ACC-402;Beanie;1;199;0.1;179.1;completed
10522;11-09-2025;freja.petersen13@mail.dk;DE;store;ACC-401;Merino socks;2;129;0.1;232.2;completed
10522;11-09-2025;freja.petersen13@mail.dk;DE;store;TNT-501;2p tent;2;2499;0.1;4498.2;completed
12124;11-09-2025;lars.madsen87@mail.dk;DK;web;JKT-102;Down jacket;1;1899;0.15;1614.15;completed
12132;11-09-2025;mette.madsen70@yahoo.dk;DK;app;ACC-403;Headlamp;2;349;0.1;628.2;completed
12200;11-09-2025;magnus.christensen95@yahoo.dk;DK;app;ACC-401;Merino socks;1;129;0.1;116.1;completed
12578;11-09-2025;lars.jensen87@mail.dk;DK;web;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
10531;12-09-2025;;NO;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
10531;12-09-2025;;NO;web;SLP-601;Sleeping bag;1;899;0.15;764.15;completed
11292;12-09-2025;Emil.Petersen44@Outlook.Dk;NO;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
11871;12-09-2025;Mikkel.Hansen21@Outlook.Dk;DK;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
12766;12-09-2025;Anna.Jensen25@Hotmail.Com;DK;web;ACC-402;Beanie;2;199;0.0;398.0;completed
12942;12-09-2025;Noah.Madsen55@Outlook.Dk;DK;web;ACC-402;Beanie;1;199;0.1;179.1;completed
12942;12-09-2025;Noah.Madsen55@Outlook.Dk;DK;web;BAG-301;Daypack 25L;1;549;0.1;494.1;completed
12942;12-09-2025;noah.madsen55@outlook.dk;DK;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
12966;12-09-2025;;NO;web;SLP-601;Sleeping bag;1;899;0.15;764.15;completed
12966;12-09-2025;;NO;web;ACC-402;Beanie;2;199;0.15;338.3;completed
10483;13-09-2025;Jonas.Madsen8@Mail.Dk;SE;web;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
10483;13-09-2025;Jonas.Madsen8@Mail.Dk;SE;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10990;13-09-2025;jonas.jensen20@outlook.dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11407;13-09-2025;emil.hansen28@hotmail.com;NO;web;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
11407;13-09-2025;Emil.Hansen28@Hotmail.Com;NO;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
11407;13-09-2025;emil.hansen28@hotmail.com;NO;web;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
11913;13-09-2025;Oliver.Pedersen79@Gmail.Com;DK;web;ACC-403;Headlamp;2;349;0.15;593.3;completed
12217;13-09-2025;Emil.Nielsen1@Gmail.Com;DK;app;TNT-501;2p tent;2;2499;0.1;4498.2;completed
12679;13-09-2025;magnus.larsen64@gmail.com;NO;app;ACC-401;Merino socks;2;129;0.1;232.2;completed
12967;13-09-2025;sofie.hansen55@mail.dk;NO;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
12967;13-09-2025;Sofie.Hansen55@Mail.Dk;NO;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10325;14-09-2025;anna.larsen52@hotmail.com;DE;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11293;14-09-2025;emil.petersen44@outlook.dk;NO;web;BOT-201;Hiking boots;1;1099;0.0;1099.0;completed
11756;14-09-2025;oliver.pedersen60@yahoo.dk;DE;web;ACC-402;Beanie;1;199;0.15;169.15;completed
11756;14-09-2025;Oliver.Pedersen60@Yahoo.Dk;DE;web;ACC-403;Headlamp;2;349;0.15;593.3;completed
11758;14-09-2025;Anna.Nielsen41@Mail.Dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11758;14-09-2025;anna.nielsen41@mail.dk;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
11758;14-09-2025;anna.nielsen41@mail.dk;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11883;14-09-2025;Sara.Larsen62@Mail.Dk;DE;web;JKT-102;Down jacket;1;1899;0.1;1709.1;completed
11883;14-09-2025;Sara.Larsen62@Mail.Dk;DE;web;JKT-102;Down jacket;1;1899;0.1;1709.1;completed
11958;14-09-2025;noah.rasmussen34@mail.dk;NO;app;ACC-403;Headlamp;1;349;0.15;296.65;completed
11958;14-09-2025;noah.rasmussen34@mail.dk;NO;app;ACC-402;Beanie;1;199;0.15;169.15;completed
11958;14-09-2025;noah.rasmussen34@mail.dk;NO;app;BAG-302;Trek pack 60L;1;1499;0.15;1274.15;completed
11967;14-09-2025;anna.hansen92@gmail.com;DK;store;ACC-402;Beanie;1;199;0.1;179.1;completed
12515;14-09-2025;Emil.Jensen46@Gmail.Com;NO;web;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
10849;15-09-2025;ida.petersen48@gmail.com;SE;web;BAG-301;Daypack 25L;1;549;0.15;466.65;completed
10849;15-09-2025;ida.petersen48@gmail.com;SE;web;BOT-201;Hiking boots;2;1099;0.15;1868.3;completed
10849;15-09-2025;ida.petersen48@gmail.com;SE;web;ACC-402;Beanie;1;199;0.15;169.15;completed
11234;15-09-2025;sofie.larsen17@yahoo.dk;DE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11234;15-09-2025;sofie.larsen17@yahoo.dk;DE;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11458;15-09-2025;freja.madsen9@mail.dk;DE;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
11458;15-09-2025;Freja.Madsen9@Mail.Dk;DE;store;ACC-402;Beanie;1;199;0.0;199.0;completed
12968;15-09-2025;sofie.hansen55@mail.dk;NO;web;SLP-601;Sleeping bag;1;899;0.1;809.1;completed
12986;15-09-2025;freja.pedersen79@mail.dk;DE;web;JKT-102;Down jacket;1;1899;0.15;1614.15;completed
12986;15-09-2025;freja.pedersen79@mail.dk;DE;web;BOT-201;Hiking boots;1;1099;0.15;934.15;completed
10832;16-09-2025;;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11590;16-09-2025;Freja.Rasmussen51@Mail.Dk;DK;web;BOT-201;Hiking boots;1;1099;0.15;934.15;completed
11590;16-09-2025;freja.rasmussen51@mail.dk;DK;web;ACC-401;Merino socks;2;129;0.15;219.3;completed
11590;16-09-2025;freja.rasmussen51@mail.dk;DK;web;BAG-301;Daypack 25L;2;549;0.15;933.3;completed
11590;16-09-2025;Freja.Rasmussen51@Mail.Dk;DK;web;BOT-201;Hiking boots;1;1099;0.15;934.15;completed
11973;16-09-2025;noah.hansen5@yahoo.dk;SE;web;SLP-601;Sleeping bag;1;899;0.1;809.1;completed
12107;16-09-2025;oliver.jensen5@gmail.com;NO;web;ACC-403;Headlamp;2;349;0.0;698.0;completed
12218;16-09-2025;emil.nielsen1@gmail.com;DK;app;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
12218;16-09-2025;Emil.Nielsen1@Gmail.Com;DK;app;ACC-403;Headlamp;1;349;0.0;349.0;completed
12606;16-09-2025;sofie.larsen14@hotmail.com;DK;web;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
11138;17-09-2025;emil.rasmussen44@yahoo.dk;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
11384;17-09-2025;mette.jensen98@outlook.dk;DK;web;BAG-302;Trek pack 60L;1;1499;0.1;1349.1;completed
11384;17-09-2025;mette.jensen98@outlook.dk;DK;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
12654;17-09-2025;magnus.christensen48@hotmail.com;DK;app;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
12654;17-09-2025;magnus.christensen48@hotmail.com;DK;app;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
12673;17-09-2025;clara.larsen60@yahoo.dk;SE;store;ACC-402;Beanie;1;199;0.15;169.15;completed
12673;17-09-2025;clara.larsen60@yahoo.dk;SE;store;SLP-601;Sleeping bag;2;899;0.15;1528.3;completed
12673;17-09-2025;Clara.Larsen60@Yahoo.Dk;SE;store;BAG-301;Daypack 25L;1;549;0.15;466.65;completed
10079;18-09-2025;sara.larsen44@hotmail.com;DK;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
10079;18-09-2025;sara.larsen44@hotmail.com;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
10265;18-09-2025;emil.christensen70@mail.dk;DK;web;SLP-601;Sleeping bag;1;899;0.15;764.15;completed
10344;18-09-2025;jonas.christensen67@outlook.dk;DK;store;BAG-301;Daypack 25L;1;549;0.0;549.0;completed
10403;18-09-2025;Emil.Pedersen44@Yahoo.Dk;DE;store;ACC-402;Beanie;1;199;0.15;169.15;completed
10943;18-09-2025;Clara.Hansen83@Gmail.Com;DE;web;SLP-601;Sleeping bag;1;899;0.1;809.1;completed
10943;18-09-2025;clara.hansen83@gmail.com;DE;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
10969;18-09-2025;Laura.Pedersen76@Yahoo.Dk;SE;app;ACC-403;Headlamp;1;349;0.0;349.0;completed
12731;18-09-2025;anna.rasmussen19@yahoo.dk;DK;app;JKT-102;Down jacket;1;1899;0.0;1899.0;completed
12731;18-09-2025;anna.rasmussen19@yahoo.dk;DK;app;ACC-401;Merino socks;1;129;0.0;129.0;completed
12808;18-09-2025;anna.christensen95@outlook.dk;DK;web;JKT-102;Down jacket;1;1899;0.1;1709.1;completed
13017;18-09-2025;anna.rasmussen6@hotmail.com;NO;web;ACC-402;Beanie;1;199;0.0;199.0;completed
10054;19-09-2025;sofie.hansen56@yahoo.dk;DE;web;BAG-301;Daypack 25L;1;549;0.15;466.65;completed
10101;19-09-2025;Mette.Rasmussen9@Yahoo.Dk;SE;app;BAG-301;Daypack 25L;2;549;0.1;988.2;completed
10101;19-09-2025;mette.rasmussen9@yahoo.dk;SE;app;ACC-403;Headlamp;2;349;0.1;628.2;completed
10101;19-09-2025;mette.rasmussen9@yahoo.dk;SE;app;BOT-201;Hiking boots;1;1099;0.1;989.1;completed
10394;19-09-2025;laura.jensen16@yahoo.dk;DK;web;ACC-402;Beanie;2;199;0.0;398.0;completed
10568;19-09-2025;freja.rasmussen11@mail.dk;DK;web;ACC-403;Headlamp;1;349;0.1;314.1;completed
10753;19-09-2025;Noah.Rasmussen14@Hotmail.Com;DK;app;ACC-401;Merino socks;1;129;0.15;109.65;completed
10833;19-09-2025;Clara.Madsen1@Yahoo.Dk;DK;web;JKT-101;Shell jacket;1;1299;0.0;1299.0;completed
11615;19-09-2025;oliver.petersen89@hotmail.com;DK;store;ACC-403;Headlamp;1;349;0.0;349.0;completed
11615;19-09-2025;oliver.petersen89@hotmail.com;DK;store;SLP-601;Sleeping bag;1;899;0.0;899.0;completed
11744;19-09-2025;Sara.Jensen58@Gmail.Com;SE;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11799;19-09-2025;Emil.Andersen44@Gmail.Com;DK;web;ACC-402;Beanie;1;199;0.0;199.0;completed
12095;19-09-2025;Mikkel.Rasmussen27@Gmail.Com;DK;store;ACC-402;Beanie;2;199;0.1;358.2;completed
12119;19-09-2025;freja.hansen84@gmail.com;DK;web;ACC-402;Beanie;2;199;0.0;398.0;completed
12119;19-09-2025;freja.hansen84@gmail.com;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
12156;19-09-2025;sara.larsen41@gmail.com;SE;web;TNT-501;2p tent;1;2499;0.1;2249.1;completed
10730;20-09-2025;lars.hansen10@yahoo.dk;DK;web;ACC-401;Merino socks;1;129;0.15;109.65;completed
10834;20-09-2025;clara.madsen1@yahoo.dk;DK;web;ACC-403;Headlamp;1;349;0.0;349.0;completed
11651;20-09-2025;Laura.Nielsen55@Outlook.Dk;DE;app;ACC-402;Beanie;1;199;0.0;199.0;completed
11651;20-09-2025;laura.nielsen55@outlook.dk;DE;app;JKT-102;Down jacket;2;1899;0.0;3798.0;completed
12003;20-09-2025;magnus.hansen97@outlook.dk;SE;web;ACC-401;Merino socks;1;129;0.1;116.1;completed
12003;20-09-2025;magnus.hansen97@outlook.dk;SE;web;SLP-601;Sleeping bag;1;899;0.1;809.1;completed
12003;20-09-2025;magnus.hansen97@outlook.dk;SE;web;TNT-501;2p tent;1;2499;0.1;2249.1;completed
10121;21-09-2025;mikkel.larsen75@yahoo.dk;DE;store;ACC-402;Beanie;2;199;0.15;338.3;completed
10682;21-09-2025;Ida.Andersen67@Yahoo.Dk;DK;web;ACC-401;Merino socks;1;129;0.0;129.0;completed
11254;21-09-2025;Laura.Andersen13@Gmail.Com;DE;web;ACC-402;Beanie;2;199;0.0;398.0;completed
11905;21-09-2025;mette.andersen56@hotmail.com;DK;web;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
11905;21-09-2025;mette.andersen56@hotmail.com;DK;web;ACC-403;Headlamp;1;349;0.15;296.65;completed
11905;21-09-2025;mette.andersen56@hotmail.com;DK;web;ACC-402;Beanie;2;199;0.15;338.3;completed
11987;21-09-2025;lars.petersen33@gmail.com;DK;store;JKT-101;Shell jacket;1;1299;0.15;1104.15;completed
11987;21-09-2025;Lars.Petersen33@Gmail.Com;DK;store;ACC-401;Merino socks;2;129;0.15;219.3;completed
12305;21-09-2025;anna.rasmussen81@hotmail.com;DK;store;ACC-401;Merino socks;1;129;0.0;129.0;completed
12305;21-09-2025;Anna.Rasmussen81@Hotmail.Com;DK;store;SLP-601;Sleeping bag;2;899;0.0;1798.0;completed
